This table- ,TestSchema,., RISK, contains column named - , ACCEPTANCE, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to indicate whether the residual risk is acceptable and if not what treatment is appropriate., [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , INHRNTRSKLVL, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Inherent Risk Level, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , INHRNTRSKRTCD, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Inherent Risk Rating, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , INHRNTRSKRTCD, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Inherent Risk Rating, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , INHRNT_RSKRTNG_RTIONLE, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Inherent Risk Rating Rationale, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , INHRNT_RTNG_NM, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Inherent Rating (Name) , [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , INHRNT_RTNG VL, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Inherent Rating (Value) , [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , INHRSKWZD, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Reporting field for Inherent Risk Rating, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , INHRSKWZD, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Reporting field for Inherent Risk Rating, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , INHRSKWZD00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Inherent Risk Reporting field, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , INSCPFR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,In Scope For, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , INTOPEFF, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Interim Operating Effectiveness, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , IN_SCOPE, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Use to indicate one or more contexts where this Business Entity is in scope., [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , IN_SCOPE, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Use to indicate one or more contexts where this Process is in scope., [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , IN SCOPE, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Use to indicate one or more contexts where this Risk is in scope., [NULL],,,,
This table- ,TestSchema,., ENUMVALS, contains column named - , ISATTACHMENTREQUIRED, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Indicates whether an attachment is required for an enumerated answer., [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , ISBNKIMPCTNG, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Bank Impacting, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISBNKIMPCTNG, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Bank Impacting, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , ISBNKIMPCTNG, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Bank Impacting, [NULL],,,,
This table- ,TestSchema,., ENUMVALS, contains column named - , ISCOMMENTREQUIRED, of datatype - , VARCHAR,. This is , not. , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Indicates whether a comment is required for an enumerated answer., [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , ISCONTROLDESIGNVALIDAT, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Document Design Assessment, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , ISCONTROLPERFORMANCEVA, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Execute Performance Validation, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISDTISS, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Is Data Issue?, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , ISPRIMARYRISK, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Associated PRC has Primary Risk, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSBNKIMPSTMNT, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , (NULL],This column describes-,Issue Bank Impact Statement, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , ISSCHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Issue Change History, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSCHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Issue Change History, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSCREDDOCNCL, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Primary Divisional Data Office or Council related to the data issue by the Issue Creator; Accountable for ensuring progression of the data issue through the lifecycle to closure., [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSDESCR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The text providing further detail on the scope or objective of an Issue., [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSORGNINDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Issue Origination Date - Data Issue, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSOWNRDDOCNCLWG, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Divisional Data Office or Council related to the data issue by the Issue Owner. They are accountable for monitoring progression of the data issue through closure to ensure it gets resolved in accordance with Service Level agreements, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSRORG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The organizations where the Issue exist, and therefore have to enhance their process and controls to mitigate the risk associated with the Issue.\\, [NULL],,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSTCVDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Target Closure Verification Date for Reg Oversight Issues, [NULL],,,,
This table- ,TestSchema,., ISSUE_ISSTG, contains column named - , ISSTG, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL] ,3,,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSTG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ISSUE_ISSTG, contains column named - , ISSTG, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL],3,,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , ISSUETAG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSUETAG, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , ISSUETAG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , ISSUETAGHELPER, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Finding Tag Helper config field, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSUETAGHELPER, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Finding Tag Helper config field, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , ISSUETAGHELPER, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Finding Tag Helper config field, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , ISSUETAGID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,This is for RDCM remapping process and not meant for display on the UI, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSUETAGID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,This is for RDCM remapping process and not meant for display on the UI, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , ISSUETAGID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,This is for RDCM remapping process and not meant for display on the UI, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ISSUETIER, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Issue Tier Information, [NULL],,,,
